375000000,1.238171e-07,-0.4799999,1.515099e-07,1,-2.340559e-07,3.783914e-08,3.783894e-08
384615384,1.583891e-07,-0.4799999,2.010409e-07,1,-3.037317e-07,7.415673e-08,7.415651e-08
394230769,1.950538e-07,-0.4799999,2.536498e-07,1,-3.776727e-07,1.129561e-07,1.129558e-07
403846153,2.338925e-07,-0.4799999,3.094568e-07,1,-4.560449e-07,1.543372e-07,1.543369e-07
413461538,2.749861e-07,-0.4799999,3.685823e-07,1,-5.390142e-07,1.984001e-07,1.983998e-07
423076923,3.184158e-07,-0.4799999,4.311466e-07,1,-6.267467e-07,2.452448e-07,2.452445e-07
432692307,3.642628e-07,-0.4799999,4.972702e-07,1,-7.194082e-07,2.949712e-07,2.949709e-07
442307692,4.12608e-07,-0.4799999,5.670734e-07,1,-8.171647e-07,3.476794e-07,3.476791e-07
451923076,4.635179e-07,-0.4799999,6.406561e-07,1,-9.201527e-07,4.03457e-07,4.034566e-07
461538461,5.170023e-07,-0.4799999,7.180411e-07,1,-1.028398e-06,4.623442e-07,4.623438e-07
471153846,5.730584e-07,-0.4799999,7.992332e-07,1,-1.141899e-06,5.243706e-07,5.243701e-07
480769230,6.31683e-07,-0.4799999,8.842372e-07,1,-1.260655e-06,5.895654e-07,5.895649e-07
490384615,6.928729e-07,-0.4799999,9.730577e-07,1,-1.384666e-06,6.579582e-07,6.579576e-07
500000000,7.566252e-07,-0.48,1.0657e-06,1,-1.513931e-06,7.295781e-07,7.295776e-07
509615384,8.229366e-07,-0.48,1.162167e-06,1,-1.64845e-06,8.044547e-07,8.044541e-07
519230769,8.918042e-07,-0.48,1.262466e-06,1,-1.788221e-06,8.826172e-07,8.826166e-07
528846153,9.632249e-07,-0.48,1.3666e-06,1,-1.933243e-06,9.640951e-07,9.640945e-07
538461538,1.037196e-06,-0.48,1.474575e-06,1,-2.083517e-06,1.048918e-06,1.048917e-06
548076923,1.113713e-06,-0.48,1.586394e-06,1,-2.239041e-06,1.137115e-06,1.137114e-06
557692307,1.192774e-06,-0.48,1.702063e-06,1,-2.399814e-06,1.228715e-06,1.228714e-06
567307692,1.274376e-06,-0.48,1.821587e-06,1,-2.565837e-06,1.323748e-06,1.323747e-06
576923076,1.358516e-06,-0.4800001,1.944969e-06,1,-2.737107e-06,1.422243e-06,1.422242e-06
586538461,1.44519e-06,-0.4800001,2.072216e-06,1,-2.913625e-06,1.52423e-06,1.524229e-06
596153846,1.534395e-06,-0.4800001,2.203331e-06,1,-3.095389e-06,1.629738e-06,1.629737e-06
605769230,1.626129e-06,-0.4800001,2.33832e-06,1,-3.2824e-06,1.738796e-06,1.738795e-06
615384615,1.720388e-06,-0.4800001,2.477187e-06,1,-3.474655e-06,1.851434e-06,1.851433e-06
625000000,1.81717e-06,-0.4800002,2.619937e-06,1,-3.672155e-06,1.967681e-06,1.96768e-06
634615384,1.91647e-06,-0.4800002,2.766574e-06,1,-3.874899e-06,2.087566e-06,2.087565e-06
644230769,2.018286e-06,-0.4800002,2.917104e-06,1,-4.082886e-06,2.21112e-06,2.211119e-06
653846153,2.122615e-06,-0.4800002,3.071531e-06,1,-4.296115e-06,2.33837e-06,2.338369e-06
663461538,2.229454e-06,-0.4800003,3.229859e-06,1,-4.514586e-06,2.469347e-06,2.469346e-06
673076923,2.338717e-06,-0.4800003,3.391973e-06,1,-4.738128e-06,2.603988e-06,2.603987e-06
682692307,2.45001e-06,-0.4800003,3.557315e-06,1,-4.965954e-06,2.741891e-06,2.74189e-06
692307692,2.562873e-06,-0.4800004,3.725224e-06,1,-5.197134e-06,2.882579e-06,2.882578e-06
701923076,2.676845e-06,-0.4800004,3.895041e-06,1,-5.430739e-06,3.025573e-06,3.025571e-06
711538461,2.791463e-06,-0.4800004,4.066106e-06,1,-5.66584e-06,3.170395e-06,3.170393e-06
721153846,2.906265e-06,-0.4800005,4.237761e-06,1,-5.901508e-06,3.316566e-06,3.316565e-06
730769230,3.020791e-06,-0.4800005,4.409345e-06,1,-6.136813e-06,3.46361e-06,3.463608e-06
740384615,3.134578e-06,-0.4800006,4.5802e-06,1,-6.370826e-06,3.611046e-06,3.611045e-06
749999999,3.247165e-06,-0.4800006,4.749665e-06,1,-6.602617e-06,3.758399e-06,3.758397e-06
759615384,3.358091e-06,-0.4800006,4.917081e-06,1,-6.831258e-06,3.905188e-06,3.905186e-06
769230769,3.466893e-06,-0.4800007,5.081789e-06,1,-7.055818e-06,4.050936e-06,4.050935e-06
778846153,3.57311e-06,-0.4800007,5.243128e-06,1,-7.27537e-06,4.195165e-06,4.195164e-06
788461538,3.676281e-06,-0.4800008,5.400441e-06,1,-7.488983e-06,4.337397e-06,4.337395e-06
798076923,3.775943e-06,-0.4800008,5.553066e-06,1,-7.695728e-06,4.477153e-06,4.477151e-06
807692307,3.871636e-06,-0.4800009,5.700345e-06,1,-7.894676e-06,4.613955e-06,4.613954e-06
817307692,3.962896e-06,-0.4800009,5.841618e-06,1,-8.084898e-06,4.747326e-06,4.747324e-06
826923076,4.049264e-06,-0.480001,5.976226e-06,1,-8.265463e-06,4.876786e-06,4.876784e-06
836538461,4.130277e-06,-0.480001,6.103508e-06,1,-8.435444e-06,5.001858e-06,5.001856e-06
846153846,4.205474e-06,-0.4800011,6.222807e-06,1,-8.593911e-06,5.122064e-06,5.122062e-06
855769230,4.274392e-06,-0.4800011,6.333461e-06,1,-8.739934e-06,5.236924e-06,5.236923e-06
865384615,4.336571e-06,-0.4800012,6.434812e-06,1,-8.872584e-06,5.345963e-06,5.345961e-06
874999999,4.391549e-06,-0.4800013,6.5262e-06,1,-8.990932e-06,5.4487e-06,5.448698e-06
884615384,4.438864e-06,-0.4800013,6.606965e-06,1,-9.094049e-06,5.544658e-06,5.544656e-06
894230769,4.477883e-06,-0.4800014,6.676194e-06,1,-9.180655e-06,5.633145e-06,5.633143e-06
903846153,4.507368e-06,-0.4800014,6.732072e-06,1,-9.248229e-06,5.712713e-06,5.712711e-06
913461538,4.525946e-06,-0.4800015,6.772581e-06,1,-9.293976e-06,5.781744e-06,5.781743e-06
923076923,4.532245e-06,-0.4800016,6.795706e-06,1,-9.315099e-06,5.838624e-06,5.838622e-06
932692307,4.52489e-06,-0.4800016,6.799432e-06,1,-9.308802e-06,5.881734e-06,5.881733e-06
942307692,4.50251e-06,-0.4800017,6.781742e-06,1,-9.27229e-06,5.909458e-06,5.909457e-06
951923076,4.463731e-06,-0.4800018,6.740621e-06,1,-9.202765e-06,5.92018e-06,5.920179e-06
961538461,4.40718e-06,-0.4800018,6.674052e-06,1,-9.097433e-06,5.912283e-06,5.912282e-06
971153846,4.331484e-06,-0.4800019,6.580021e-06,1,-8.953496e-06,5.884151e-06,5.88415e-06
980769230,4.23527e-06,-0.4800019,6.45651e-06,1,-8.768158e-06,5.834167e-06,5.834166e-06
990384615,4.117166e-06,-0.480002,6.301505e-06,1,-8.538625e-06,5.760714e-06,5.760714e-06
999999999,3.975798e-06,-0.480002,6.112988e-06,1,-8.262098e-06,5.662177e-06,5.662176e-06
1009615384,3.809794e-06,-0.4800021,5.888946e-06,1,-7.935784e-06,5.536937e-06,5.536937e-06
1019230769,3.61778e-06,-0.4800021,5.62736e-06,1,-7.556884e-06,5.38338e-06,5.38338e-06
1028846153,3.398383e-06,-0.4800022,5.326217e-06,1,-7.122604e-06,5.199887e-06,5.199887e-06
1038461538,3.15023e-06,-0.4800022,4.983499e-06,1,-6.630147e-06,4.984843e-06,4.984844e-06
1048076923,2.87195e-06,-0.4800023,4.597191e-06,1,-6.076716e-06,4.736632e-06,4.736632e-06
1057692307,2.562167e-06,-0.4800023,4.165278e-06,1,-5.459517e-06,4.453635e-06,4.453636e-06
1067307692,2.21951e-06,-0.4800023,3.685742e-06,1,-4.775752e-06,4.134238e-06,4.134239e-06
1076923076,1.842606e-06,-0.4800024,3.156569e-06,1,-4.022626e-06,3.776823e-06,3.776825e-06
1086538461,1.430081e-06,-0.4800024,2.575742e-06,1,-3.197343e-06,3.379774e-06,3.379776e-06
1096153846,9.805631e-07,-0.4800024,1.941246e-06,1,-2.297106e-06,2.941474e-06,2.941476e-06
1105769230,4.926787e-07,-0.4800024,1.251065e-06,1,-1.319119e-06,2.460307e-06,2.460309e-06
1115384615,-3.496937e-08,-0.4800024,5.031265e-07,1,-2.605249e-07,1.934553e-06,1.934556e-06
1124999999,-6.038618e-07,-0.4800024,-3.048365e-07,1,8.817489e-07,1.362141e-06,1.362145e-06
1134615384,-1.215497e-06,-0.4800024,-1.175132e-06,1,2.11082e-06,7.409232e-07,7.409268e-07
1144230769,-1.871375e-06,-0.4800024,-2.110069e-06,1,3.429806e-06,6.875071e-08,6.875469e-08
1153846153,-2.572993e-06,-0.4800024,-3.111957e-06,1,4.841824e-06,-6.56524e-07,-6.565195e-07
1163461538,-3.32185e-06,-0.4800023,-4.183102e-06,1,6.349993e-06,-1.437049e-06,-1.437044e-06
1173076923,-4.119446e-06,-0.4800023,-5.325814e-06,1,7.957429e-06,-2.274972e-06,-2.274966e-06
1182692307,-4.967279e-06,-0.4800022,-6.542402e-06,1,9.667251e-06,-3.17244e-06,-3.172434e-06
1192307692,-5.866847e-06,-0.4800022,-7.835174e-06,1,1.148258e-05,-4.131603e-06,-4.131596e-06
1201923076,-6.81965e-06,-0.4800021,-9.206439e-06,1,1.340652e-05,-5.154607e-06,-5.1546e-06
1211538461,-7.827186e-06,-0.480002,-1.06585e-05,1,1.544221e-05,-6.243601e-06,-6.243594e-06
1221153846,-8.890954e-06,-0.4800019,-1.219368e-05,1,1.759275e-05,-7.400733e-06,-7.400725e-06
1230769230,-1.001245e-05,-0.4800017,-1.381427e-05,1,1.986126e-05,-8.628151e-06,-8.628142e-06
1240384615,-1.119318e-05,-0.4800016,-1.552259e-05,1,2.225087e-05,-9.928002e-06,-9.927992e-06
1249999999,-1.243464e-05,-0.4800015,-1.732095e-05,1,2.476469e-05,-1.130243e-05,-1.130242e-05
1259615384,-1.373832e-05,-0.4800013,-1.921165e-05,1,2.740583e-05,-1.27536e-05,-1.275358e-05
1269230769,-1.510573e-05,-0.4800011,-2.1197e-05,1,3.017742e-05,-1.428363e-05,-1.428362e-05
1278846153,-1.653836e-05,-0.4800009,-2.327931e-05,1,3.308257e-05,-1.58947e-05,-1.589469e-05
1288461538,-1.803772e-05,-0.4800006,-2.54609e-05,1,3.61244e-05,-1.758894e-05,-1.758892e-05
1298076923,-1.96053e-05,-0.4800004,-2.774406e-05,1,3.930603e-05,-1.936849e-05,-1.936848e-05
1307692307,-2.12426e-05,-0.4800001,-3.01311e-05,1,4.263057e-05,-2.123552e-05,-2.123551e-05
1317307692,-2.295112e-05,-0.4799998,-3.262434e-05,1,4.610115e-05,-2.319217e-05,-2.319215e-05
1326923076,-2.473236e-05,-0.4799995,-3.522609e-05,1,4.972087e-05,-2.524058e-05,-2.524056e-05
1336538461,-2.65868e-05,-0.4799992,-3.79372e-05,1,5.349083e-05,-2.738187e-05,-2.738185e-05
1346153846,-2.851156e-05,-0.4799988,-4.075374e-05,1,5.740531e-05,-2.961371e-05,-2.961369e-05
1355769230,-3.050303e-05,-0.4799984,-4.367076e-05,1,6.145718e-05,-3.193306e-05,-3.193304e-05
1365384615,-3.255761e-05,-0.479998,-4.668329e-05,1,6.563929e-05,-3.433687e-05,-3.433685e-05
1374999999,-3.46717e-05,-0.4799975,-4.978639e-05,1,6.994452e-05,-3.682209e-05,-3.682207e-05
1384615384,-3.68417e-05,-0.4799971,-5.29751e-05,1,7.436574e-05,-3.938568e-05,-3.938565e-05
1394230769,-3.906402e-05,-0.4799966,-5.624447e-05,1,7.88958e-05,-4.202458e-05,-4.202455e-05
1403846153,-4.133505e-05,-0.4799961,-5.958956e-05,1,8.352757e-05,-4.473575e-05,-4.473572e-05
1413461538,-4.36512e-05,-0.4799955,-6.30054e-05,1,8.825392e-05,-4.751614e-05,-4.751611e-05
1423076923,-4.600886e-05,-0.4799949,-6.648705e-05,1,9.306771e-05,-5.03627e-05,-5.036268e-05
1432692307,-4.840444e-05,-0.4799943,-7.002955e-05,1,9.796182e-05,-5.327239e-05,-5.327237e-05
1442307692,-5.083433e-05,-0.4799936,-7.362795e-05,1,0.0001029291,-5.624216e-05,-5.624214e-05
1451923076,-5.329494e-05,-0.479993,-7.727729e-05,1,0.0001079624,-5.926896e-05,-5.926894e-05
1461538461,-5.578267e-05,-0.4799922,-8.097264e-05,1,0.0001130546,-6.234975e-05,-6.234972e-05
1471153846,-5.829391e-05,-0.4799915,-8.470902e-05,1,0.0001181986,-6.548147e-05,-6.548144e-05
1480769230,-6.082507e-05,-0.4799907,-8.84815e-05,1,0.0001233873,-6.866108e-05,-6.866105e-05
1490384615,-6.337254e-05,-0.4799899,-9.228511e-05,1,0.0001286134,-7.188554e-05,-7.188551e-05
1499999999,-6.593274e-05,-0.4799891,-9.611492e-05,1,0.0001338699,-7.515178e-05,-7.515175e-05
1509615384,-6.850205e-05,-0.4799882,-9.996595e-05,1,0.0001391497,-7.845678e-05,-7.845675e-05
1519230769,-7.107688e-05,-0.4799872,-0.0001038333,1,0.0001444455,-8.179747e-05,-8.179744e-05
1528846153,-7.365363e-05,-0.4799863,-0.0001077119,1,0.0001497503,-8.517082e-05,-8.517078e-05
1538461538,-7.62287e-05,-0.4799853,-0.0001115969,1,0.000155057,-8.857377e-05,-8.857373e-05
1548076923,-7.879849e-05,-0.4799842,-0.0001154834,1,0.0001603583,-9.200327e-05,-9.200324e-05
1557692307,-8.135612e-05,-0.4799832,-0.0001193615,1,0.0001656406,-9.545247e-05,-9.545243e-05
1567307692,-8.388414e-05,-0.479982,-0.000123206,1,0.0001708684,-9.890209e-05,-9.890206e-05
1576923076,-8.636293e-05,-0.4799809,-0.0001269885,1,0.000176002,-0.0001023304,-0.0001023303
1586538461,-8.877285e-05,-0.4799797,-0.0001306806,1,0.0001810018,-0.0001057156,-0.0001057155
1596153846,-9.10943e-05,-0.4799785,-0.0001342537,1,0.000185828,-0.0001090359,-0.0001090358
1605769230,-9.330765e-05,-0.4799772,-0.0001376795,1,0.0001904408,-0.0001122696,-0.0001122695
1615384615,-9.53933e-05,-0.479976,-0.0001409297,1,0.0001948006,-0.0001153948,-0.0001153948
1624999999,-9.733161e-05,-0.4799747,-0.0001439756,1,0.0001988676,-0.0001183899,-0.0001183899
1634615384,-9.910297e-05,-0.4799734,-0.0001467889,1,0.0002026021,-0.0001212331,-0.000121233
1644230769,-0.0001006878,-0.4799721,-0.0001493412,1,0.0002059643,-0.0001239025,-0.0001239025
1653846153,-0.0001020664,-0.4799707,-0.0001516041,1,0.0002089147,-0.0001263764,-0.0001263764
1663461538,-0.0001032192,-0.4799694,-0.0001535491,1,0.0002114134,-0.0001286332,-0.0001286331
1673076923,-0.0001041266,-0.479968,-0.0001551477,1,0.0002134206,-0.0001306509,-0.0001306508
1682692307,-0.0001047689,-0.4799667,-0.0001563717,1,0.0002148968,-0.0001324078,-0.0001324077
1692307692,-0.0001051266,-0.4799653,-0.0001571924,1,0.0002158021,-0.0001338821,-0.0001338821
1701923076,-0.00010518,-0.4799639,-0.0001575816,1,0.0002160969,-0.0001350522,-0.0001350521
1711538461,-0.0001049095,-0.4799625,-0.0001575108,1,0.0002157414,-0.0001358961,-0.0001358961
1721153846,-0.0001042955,-0.4799612,-0.0001569515,1,0.0002146959,-0.0001363922,-0.0001363922
1730769230,-0.0001033183,-0.4799598,-0.0001558753,1,0.0002129207,-0.0001365187,-0.0001365187
1740384615,-0.0001019584,-0.4799585,-0.0001542538,1,0.0002103761,-0.0001362538,-0.0001362538
1749999999,-0.0001001961,-0.4799571,-0.0001520586,1,0.0002070222,-0.0001355758,-0.0001355757
1759615384,-9.801188e-05,-0.4799558,-0.0001492612,1,0.0002028195,-0.0001344628,-0.0001344628
1769230769,-9.538601e-05,-0.4799545,-0.0001458333,1,0.0001977282,-0.0001328931,-0.0001328931
1778846153,-9.229464e-05,-0.4799532,-0.0001417398,1,0.0001916996,-0.0001308391,-0.0001308391
1788461538,-8.870044e-05,-0.4799519,-0.0001369253,1,0.0001846575,-0.0001282545,-0.0001282545
1798076923,-8.456343e-05,-0.4799507,-0.0001313303,1,0.0001765198,-0.0001250896,-0.0001250896
1807692307,-7.984366e-05,-0.4799496,-0.0001248954,1,0.0001672046,-0.0001212946,-0.0001212946
1817307692,-7.450113e-05,-0.4799485,-0.0001175611,1,0.0001566301,-0.0001168196,-0.0001168196
1826923076,-6.849588e-05,-0.4799475,-0.0001092678,1,0.0001447143,-0.0001116147,-0.0001116147
1836538461,-6.178793e-05,-0.4799465,-9.995619e-05,1,0.0001313753,-0.0001056303,-0.0001056303
1846153846,-5.433731e-05,-0.4799457,-8.956666e-05,1,0.0001165311,-9.88164e-05,-9.881643e-05
1855769230,-4.610405e-05,-0.479945,-7.803977e-05,1,0.0001000999,-9.112326e-05,-9.112329e-05
1865384615,-3.704818e-05,-0.4799444,-6.531603e-05,1,8.199976e-05,-8.250105e-05,-8.250108e-05
1874999999,-2.712971e-05,-0.479944,-5.133596e-05,1,6.214874e-05,-7.289994e-05,-7.289998e-05
1884615384,-1.630868e-05,-0.4799437,-3.604008e-05,1,4.046493e-05,-6.227011e-05,-6.227017e-05
1894230769,-4.545108e-06,-0.4799435,-1.93689e-05,1,1.686641e-05,-5.056176e-05,-5.056182e-05
1903846153,8.200971e-06,-0.4799436,-1.262954e-06,1,-8.728725e-06,-3.772505e-05,-3.772512e-05
1913461538,2.196954e-05,-0.4799438,1.833726e-05,1,-3.64024e-05,-2.371017e-05,-2.371025e-05
1923076923,3.680056e-05,-0.4799442,3.949121e-05,1,-6.623652e-05,-8.467308e-06,-8.467396e-06
1932692307,5.273401e-05,-0.4799448,6.225838e-05,1,-9.831302e-05,8.053367e-06,8.053268e-06
1942307692,6.980987e-05,-0.4799457,8.669827e-05,1,-0.0001327138,2.590167e-05,2.590156e-05
1951923076,8.80681e-05,-0.4799468,0.0001128703,1,-0.0001695208,4.512742e-05,4.51273e-05
1961538461,0.0001075487,-0.4799481,0.0001408341,1,-0.0002088159,6.578043e-05,6.57803e-05
1971153846,0.0001282916,-0.4799497,0.000170649,1,-0.000250681,8.791052e-05,8.791038e-05
1980769230,0.0001503368,-0.4799515,0.0002023745,0.9999999,-0.0002951981,0.0001115675,0.0001115674
1990384615,0.0001737243,-0.4799537,0.0002360702,0.9999999,-0.000342449,0.0001368012,0.0001368011
1999999999,0.000198486,-0.4799561,0.0002717845,0.9999999,-0.0003924999,0.0001636551,0.0001636549
2009615384,0.0002246293,-0.4799588,0.0003095326,0.9999999,-0.0004453682,0.0001921532,0.000192153
2019230769,0.000252157,-0.4799619,0.0003493232,0.9999998,-0.0005010621,0.0002223157,0.0002223155
2028846153,0.0002810717,-0.4799653,0.0003911651,0.9999998,-0.0005595901,0.0002541629,0.0002541627
2038461538,0.0003113763,-0.4799691,0.0004350669,0.9999997,-0.0006209604,0.0002877152,0.000287715
2048076923,0.0003430734,-0.4799733,0.0004810375,0.9999997,-0.0006851811,0.0003229928,0.0003229925
2057692307,0.0003761658,-0.479978,0.0005290856,0.9999996,-0.0007522607,0.000360016,0.0003600157
2067307692,0.0004106562,-0.479983,0.0005792198,0.9999995,-0.0008222075,0.000398805,0.0003988047
2076923076,0.0004465473,-0.4799886,0.000631449,0.9999994,-0.0008950296,0.0004393802,0.0004393799
2086538461,0.0004838419,-0.4799946,0.000685782,0.9999993,-0.0009707353,0.0004817618,0.0004817615
2096153846,0.0005225427,-0.4800012,0.0007422273,0.9999992,-0.001049333,0.0005259702,0.0005259698
2105769230,0.0005626524,-0.4800082,0.0008007938,0.999999,-0.001130831,0.0005720256,0.0005720252
2115384615,0.0006041737,-0.4800158,0.0008614902,0.9999989,-0.001215237,0.0006199482,0.0006199479
2124999999,0.0006471094,-0.480024,0.0009243253,0.9999987,-0.00130256,0.0006697585,0.0006697581
2134615384,0.0006914623,-0.4800328,0.0009893077,0.9999985,-0.001392809,0.0007214766,0.0007214762
2144230769,0.0007372349,-0.4800422,0.001056446,0.9999983,-0.00148599,0.0007751229,0.0007751224
2153846153,0.0007844302,-0.4800523,0.00112575,0.9999981,-0.001582113,0.0008307176,0.0008307171
2163461538,0.0008330507,-0.480063,0.001197227,0.9999978,-0.001681186,0.000888281,0.0008882805
2173076923,0.0008830993,-0.4800744,0.001270886,0.9999975,-0.001783217,0.0009478333,0.0009478328
2182692307,0.0009345786,-0.4800864,0.001346737,0.9999972,-0.001888215,0.001009395,0.001009394
2192307692,0.0009874914,-0.4800993,0.001424787,0.9999969,-0.001996187,0.001072986,0.001072986
2201923076,0.00104184,-0.4801128,0.001505046,0.9999965,-0.002107142,0.001138627,0.001138627
2211538461,0.001097628,-0.4801271,0.001587522,0.9999961,-0.002221089,0.001206338,0.001206338
2221153846,0.00115481,-0.4801423,0.001672155,0.9999956,-0.002337938,0.001276087,0.001276087
2230769230,0.001213198,-0.4801581,0.001758678,0.9999952,-0.002457313,0.001347684,0.001347683
2240384615,0.001272579,-0.4801748,0.001846788,0.9999947,-0.002578786,0.001420911,0.00142091
2249999999,0.001332738,-0.4801923,0.001936179,0.9999941,-0.002701927,0.00149555,0.001495549
2259615384,0.001393463,-0.4802105,0.002026549,0.9999935,-0.002826308,0.001571382,0.001571381
2269230769,0.001454539,-0.4802295,0.002117592,0.9999929,-0.002951498,0.001648189,0.001648188
2278846153,0.001515752,-0.4802492,0.002209004,0.9999923,-0.003077069,0.001725752,0.001725752
2288461538,0.00157689,-0.4802697,0.002300481,0.9999916,-0.003202592,0.001803855,0.001803854
2298076923,0.001637737,-0.4802909,0.002391719,0.9999909,-0.003327637,0.001882277,0.001882276
2307692307,0.001698082,-0.4803129,0.002482414,0.9999902,-0.003451776,0.001960801,0.001960801
2317307692,0.001757709,-0.4803356,0.002572261,0.9999895,-0.003574579,0.002039209,0.002039209
2326923076,0.001816405,-0.4803591,0.002660956,0.9999887,-0.003695616,0.002117283,0.002117282
2336538461,0.001873956,-0.4803833,0.002748195,0.9999879,-0.00381446,0.002194803,0.002194802
2346153846,0.001930149,-0.4804082,0.002833674,0.9999871,-0.00393068,0.002271552,0.002271551
2355769230,0.00198477,-0.4804338,0.002917088,0.9999863,-0.004043848,0.002347312,0.002347311
2365384615,0.002037604,-0.4804602,0.002998133,0.9999855,-0.004153534,0.002421864,0.002421863
2374999999,0.00208844,-0.4804873,0.003076505,0.9999847,-0.004259309,0.002494989,0.002494988
2384615384,0.002137061,-0.480515,0.003151899,0.9999839,-0.004360745,0.00256647,0.002566469
2394230769,0.002183256,-0.4805435,0.003224012,0.9999831,-0.004457411,0.002636089,0.002636088
2403846153,0.00222681,-0.4805727,0.00329254,0.9999823,-0.004548879,0.002703626,0.002703626
2413461538,0.00226751,-0.4806025,0.003357177,0.9999816,-0.00463472,0.002768865,0.002768864
2423076923,0.002305141,-0.4806331,0.00341762,0.9999809,-0.004714505,0.002831586,0.002831585
2432692307,0.00233949,-0.4806643,0.003473564,0.9999802,-0.004787803,0.00289157,0.00289157
2442307692,0.002370228,-0.4806962,0.003524533,0.9999795,-0.004853949,0.002948459,0.002948459
2451923076,0.002396688,-0.4807286,0.003569555,0.9999789,-0.004911589,0.003001484,0.003001483
2461538461,0.002418149,-0.4807614,0.003607568,0.9999784,-0.004959249,0.003049803,0.003049802
2471153846,0.002433883,-0.4807945,0.003637511,0.999978,-0.004995452,0.003092575,0.003092574
2480769230,0.002443168,-0.4808276,0.003658322,0.9999776,-0.005018723,0.003128958,0.003128958
